Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
SANDALWOOD HOMEOWNERS' ASSOCIATION,0212322019-9,SUB,125,(702) 361-6640,"C/O OLYMPIA MANAGEMENT SERVICES, L.L.C.",11411 SOUTHERN HIGHLANDS PKWY STE 100,LAS VEGAS,NV,89141,Clark,prime community management,prime community management,prime community management,prime community management,3556 e russell rd,False
SANDSTONE AT ELDORADO HOMEOWNERS' ASSOCIATION,0612782008-4,REG,235,(702)835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
SANDSTONE EDGE HOMEOWNERS ASSOCIATION,0078862015-5,REG,11,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,western nevada management,western nevada management,western nevada management,western nevada management,255 w peckham ln,False
SANDSTONE RECREATION ASSOCIATION INC,12579-1993,SUB,265,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,lynne cauley real estate management,lynn cauley real estate management,lynn cauley real estate management,lynn cauley real estate management,1374 hwy 395,True
SANDSTONE RIDGE ASSOCIATION,2079-2000,REG,142,(702) 365-6720,C/O FIRST COLUMBIA COMMUNITY MANAGEMENT INC,P O BOX 28759,LAS VEGAS,NV,89126,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,7670 w lake mead blvd,False
SANDY RIDGE COMMUNITY ASSOCIATION,2143-1998,REG,90,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SANTA BARBARA HOMEOWNERS ASSOCIATION,21618-1995,SUB,190,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,camco,camco,camco,camco,po box 400518,False
SANTA BARBARA VILLAGE HOMEOWNERS ASSOCIATION,6798-1983,REG,40,(702) 368-3700,C/O AMS MANAGEMENT GROUP LLC,3180 W SAHARA AVE STE C 20,LAS VEGAS,NV,89102,Clark,spanish trail master assn,spanish trail master assn,spanish trail master assn,spanish trail master assn,7495 w mission hill dr,False
SANTA BELLA HOMEOWNERS ASSOCIATION,30588-2001,REG,128,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
SANTA FE @ SUMMERLIN NORTH,SAME AS MASTER,SAM,153,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional cir,False
SANTA FE HOMEOWNERS ASSOCIATION,10479-1997,REG,225,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
SANTA MARGARITA HOMEOWNERS ASSOCIATION,12107-1993,REG,84,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,6280 S VALLEY VIEW BLVD STE 310,LAS VEGAS,NV,89118,Clark,ams management group,ams management group,ams management group,ams management group,3180 w sahara ave,False
SANTA MARIA RANCH HOMEOWNERS' ASSOCIATION,0099962005-0,MSTR,139,(775) 884-6176,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST STE M,INCLINE VILLAGE,NV,89451,Lyon,sierra community management,sierra community management,sierra community management,sierra community management,6280 s valley view 310,False
SANTA ROSA AT THE PASEOS HOMEOWNERS' ASSOCIATION,0330122017-6,SUB,202,(702) 869-0937,C/O PRIME COMMUNITY MANAGEMENT LLC,3556 E RUSSELL RD,LAS VEGAS,NV,89120,Clark,eugene burger management,eugene burger management,eugene burger management,eugene burger management,5011 meadowood mall way,False
SANTA ROSA HOMEOWNERS ASSOCIATION,12583-2002,REG,71,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",7571 TULE SPRINGS ROAD,LAS VEGAS,NV,89131,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
SANTA ROSA II HOMEOWNERS ASSOCIATION,25545-2002,REG,41,(702) 405-3300,C/O PINNACLE COMMUNITY ASSOCIATION MANAGEMENT,9330 W SAHARA AVE STE 210,LAS VEGAS,NV,89117,Clark,incline property management,incline property management,incline property management,incline property management,1789 e college parkway,False
SANTA ROSA III HOMEOWNERS ASSOCIATION,20928-2003,REG,98,(702) 856-3826,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,camco,camco,camco,camco,704 w nye lane st 101,False
SANTA THERESA ESTATES HOMEOWNER'S ASSOCIATION,0057042009-4,REG,93,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,lynne cauley real estate management,lynn cauley real estate management,lynn cauley real estate management,lynn cauley real estate management,1374 hwy 395,True
SANTALINA @ SUMMERLIN WEST COMMUNITY ASSOCIATION,SAME AS MASTER,SAM,74,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,prime community management,prime community management,prime community management,prime community management,3556 e russell rd,False
"SANTALUZ HOMEOWNER'S ASSOCIATION, THE",0289172013-5,SUB,53,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,po box 10983,False
SANTIAGO HOMES OWNERS ASSOCIATION,14409-1993,REG,66,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911,HENDERSON,NV,89014,Clark,nevada community management,nevada community management,nevada community management,nevada community management,7571 tule spring rd,False
SAPPHIRE HOMEOWNERS ASSOCIATION,2335-1996,REG,141,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
SAPPHIRE RIDGE LANDSCAPE MAINTENANCE ASSOCIATION,18082-2002,REG,150,(775) 403-9109,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC","639 ISBELL ROAD, SUITE 280",RENO,NV,89509,Washoe,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
SAPPHIRE SPRINGS HOMEOWNERS ASSOCIATION,0006382006-0,REG,74,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,"9500 W FLAMINGO RD, STE 204",LAS VEGAS,NV,89147,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
SARASOTA HOMEOWNERS' ASSOCIATION,0226122015-7,SUB,149,702-531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,associa nevada south,associa nevada south,associa nevada south,associa nevada south,7670 w lake mead blvd,False
SARATOGA SPRINGS ESTATES HOMEOWNERS ASSOCIATION,4575-1993,REG,541,(775) 392-4863,C/O OPUS 1 COMMUNITY MANAGEMENT,755 N. ROOP ST. #106,CARSON CITY,NV,89701,Douglas,prime community management,prime community management,prime community management,prime community management,3556 e russell rd,False
"SAVALLI ESTATES HOMEOWNERS' ASSOCIATION, INC.",3737-1980,REG,200,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,apogee management,apogee management,apogee management,camco,po box 400518,False
SAVANNAH COMMUNITY ASSOCIATION,13339282021-2,SUB,170,7023626262,C/O KGDO HOLDING COMPANY DBA TERRA WEST MANAGEMENT,6655 S CIMMARON RD SUITE 200,LAS VEGAS,NV,89113,Clark,elite hoa management,elite hoa management,elite hoa management,elite hoa management,8425 w flamingo rd,False
SAVANNAH FALLS HOMEOWNERS ASSOCIATION,25965-2003,REG,91,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,PO BOX 80900,LAS VEGAS,NV,89180,Clark,triton hoa service,triton hoa service,triton hoa service,triton hoa service,10501 w gowan rd,False
SAVANNAH HOMEOWNERS ASSOCIATION,0281332006-8,REG,45,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,seabreeze management,seabreeze management,seabreeze management,seabreeze management,9205 w russell rd 240,False
SAVANNAH PLACE HOMEOWNERS ASSOCIATION,0157222005-3,REG,201,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
"SAVONA COMMUNITY ASSOCIATION, INC.",0305802007-5,REG,64,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
SAVONA HOMEOWNERS ASSOCIATION,0240692015-2,SUB,135,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
SBE HOA,0538272008-2,REG,29,(702) 368-3700,C/O AMS MANAGEMENT GROUP INC,3180 WEST SAHARA AVE C 20,LAS VEGAS,NV,89102,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
SBH 1 HOMEOWNERS' ASSOCIATION,32675-2004,REG,127,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,griswold real estate management,griswold real estate management,griswold real estate management,griswold real estate management,3260 fountain fall way,False
SBH 10 HOMEOWNERS' ASSOCIATION,0389842018-2,REG,150,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP INC,P.O. BOX 95606,LAS VEGAS,NV,89193,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SBH 11 HOMEOWNERS' ASSOCIATION,0382632018-0,REG,150,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP INC,P.O. BOX 95606,LAS VEGAS,NV,89193,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
SBH 2 HOMEOWNERS' ASSOCIATION,0036792005-4,REG,94,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,nevada finest propertie,nevada finest propertie,nevada finest propertie,nevada finest propertie,3568 e russell rd,False
SBH 3 HOMEOWNERS' ASSOCIATION,0645822005-6,REG,127,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
SBH 4 HOMEOWNERS' ASSOCIATION,0777072005-4,REG,154,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP INC,PO BOX 95606,LAS VEGAS,NV,89193,Clark,incline property management,incline property management,incline property management,incline property management,1789 e college parkway,False
SBH 5 HOMEOWNERS' ASSOCIATION,0797952006-5,REG,124,(702) 933-7764,C/O REAL PROPERTIES MGMT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,terra west property management,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,True
SBH 6 HOMEOWNERS' ASSOCIATION,0323002012-8,REG,100,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC.",PO BOX 95606,LAS VEGAS,NV,89193,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SBH 8 HOMEOWNERS' ASSOCIATION,0590642015-0,REG,97,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC.",PO BOX 95606,LAS VEGAS,NV,89193,Clark,camco,camco,camco,camco,po box 400518,False
SBH 9 HOMEOWNERS' ASSOCIATION,0428752017-8,REG,112,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC.",PO BOX 95606,LAS VEGAS,NV,89193,Clark,nevada community management,nevada community management,nevada community management,nevada community management,7571 tule spring rd,False
SBH BOULDER HILLS ESTATES HOMEOWNERS' ASSOCIATION,0464062018-0,REG,127,(702) 933-7764,C/O REAL PROPERTIES MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89193,Clark,stodick estate south,lynn cauley real estate management,lynn cauley real estate management,lynn cauley real estate management,1374 hwy 395,True
SCARLET & GREY HOMEOWNERS ASSOCIATION,5685-1986,REG,44,(702) 434-5890,C/O GRISWOLD REAL ESTATE MANAGEMENT,3260 FOUNTAIN FALLS WAY STE 1026,N LAS VEGAS,NV,89032,Clark,capital consultant management,capital consultant management,capital consultant management,capital consultant management,8090 blue diamond rd,False
SCARLET CROSSING ASSOCIATION,8615-2004,REG,89,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DRIVE,LAS VEGAS,NV,89128,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
SCARLETT CANYON HOMEOWNERS ASSOCIATION,13370-1998,SUB,73,(702) 933-7764,C/O REAL PROPERTY MANAGEMENT GROUP,PO BOX 95606,LAS VEGAS,NV,89120,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
SCENIC BROOK ESTATES COMMUNITY ASSOCIATION,0208002015-1,REG,20,(702) 982-0430,C/O DESERT COMMUNITY MANAGEMENT LLC,6240 N DURANGO DRIVE SUITE 115,LAS VEGAS,NV,89149,Clark,nevada community management,nevada community management,nevada community management,nevada community management,9500 n rainbow blvd 204,False
SCENIC VIEW TOWNHOMES OWNERS' ASSOCIATION,6058-1997,REG,75,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,3077 e warm spring,False
SCOTCH PINE HOMEOWNERS ASSOCIATION,14623-2000,REG,44,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,pandg,pandg,pandg,pandg,129 w lake mead pkwy,False
SCOTS PINE AT SUMMERLIN HOMEOWNERS ASSOCIATION,0254312018-7,SUB,309,(702) 515-2042,"C/O THOROUGHBRED MANAGEMENT, INC.",2555 W CHEYENNE,N LAS VEGAS,NV,89032,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
SCOTTSDALE PLACE HOMEOWNERS ASSOCIATION,1271-1988,REG,92,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,6280 S VALLEY VIEW BLVD STE 310,LAS VEGAS,NV,89118,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
SCOTTSDALE POINTS HOMEOWNERS ASSOCIATION,10568-1991,REG,184,(702) 362-0318,"C/O PERFORMANCE CAM, LLC",5135 CAMINO AL NORTE STE 100,N LAS VEGAS,NV,89031,Clark,epic association management,epic association management,epic association management,epic association management,8712 spanish ridge ave,False
SCOTTSDALE VALLEY HOMEOWNERS ASSOCIATION,18614-1995,REG,120,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT & INVESTMENTS INC,375 N STEPHANIE ST STE 911-B,HENDERSON,NV,89074,Clark,camco,camco,camco,camco,po box 400518,False
SEASONS AT ALIANTE COMMUNITY ASSOCIATION,10763-2003,SUB,164,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,camco,camco,camco,camco,po box 400518,False
"SEASONS HOMEOWNERS ASSOCIATION, THE",2300-2002,REG,380,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"SECTION SEVEN COMMUNITY ASSOCIATION, THE",9438-1986,MSTR,2374,(702) 222-2391,"C/O NEVADA COMMUNITY MANAGEMENT, LLC",9500 W FLAMINGO RD STE 204,LAS VEGAS,NV,89147,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
SEDONA @ SUMMERLIN NORTH,SAME AS MASTER,SAM,172,(702) 838-5500,C/O SUMMERLIN COMMUNITY MANAGEMENT,2120 SNOW TRAIL,LAS VEGAS,NV,89134,Clark,pandg,pandg,pandg,pandg,129 w lake mead pkwy,False
SEDONA HOMEOWNERS ASSOCIATION,14089-1999,SUB,69,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
SEDONA RANCH HOMEOWNERS ASSOCIATION,2251272019-4,REG,178,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT INC,2555 W CHEYENNE AVE,N LAS VEGAS,NV,89032,Clark,las vega valley community management,nevada community management,nevada community management,nevada community management,7571 tule spring rd,True
SEDONA RANCH WEST COMMUNITY ASSOCIATION,0410792018-3,REG,500,(702) 361-6640,,11411 SOUTHERN HIGHLANDS PKWY STE.100,LAS VEGAS,NV,89141,Clark,,,,,,
SEDONA SW HOMEOWNERS' ASSOCIATION,0476622012-6,REG,117,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
"SEDONA VILLAGE COMMUNITY ASSOCIATION, THE",9901-1997,REG,79,(775) 284-4434,"C/O WESTERN NEVADA MANAGEMENT, INC",255 W PECKHAM LN STE 2,RENO,NV,89509,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
SEGOVIA COMMUNITY ASSOCIATION,0279912014-4,SUB,127,(702) 433-0149,C/O LEVEL COMMUNITY MANAGEMENT,8966 SPANISH RIDGE AVE #100,LAS VEGAS,NV,89148,Clark,equu management group,equu management group,equu management group,equu management group,5480 reno corporate drive 100,False
SENECA FALLS II HOMEOWNERS ASSOCIATION,21926-2000,REG,90,(702) 362-0318,C/O PERFORMANCE CAM LLC,5135 CAMINO AL NORTE STE 100,N LAS VEGAS,NV,89031,Clark,associa sierra north,associa sierra north,associa sierra north,associa sierra north,10509 professional circle,False
SENECA FALLS OWNERS' ASSOCIATION,13119-2000,REG,186,(702) 795-3344,C/O ASSOCIA NEVADA SOUTH,7670 W LAKE MEAD BLVD STE 100,LAS VEGAS,NV,89128,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
SENECA FALLS V HOMEOWNERS ASSOCIATION,18120-2003,REG,19,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE. 100,LAS VEGAS,NV,89113,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
SENNA COMMUNITY HOMEOWNERS' ASSOCIATION,23443-2004,REG,84,(702) 531-3382,C/O CAMCO,PO BOX 400518,LAS VEGAS,NV,89140,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
SENTOSA HOMEOWNERS ASSOCIATION,12861-1996,SUB,212,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
